AF3,AF4,AF7,AF8,AFz,C1,C2,C3,C4,C5,C6,CP1,CP2,CP3,CP4,CP5,CP6,CPz,Cz,F1,F2,F3,F4,F5,F6,F7,F8,FC1,FC2,FC3,FC4,FC5,FC6,FCz,FT7,FT8,Fp1,Fp2,Fpz,Fz,O1,O2,Oz,P1,P2,P3,P4,P5,P6,P7,P8,PO3,PO4,PO7,PO8,POz,Pz,T7,T8,TP7,TP8,label
0.5454021052631578,0.408858947368421,0.3172631578947368,0.0424252631578947,0.5344947368421052,0.0899747368421052,-0.0699410526315789,0.2367642105263157,-0.0349747368421052,0.0423684210526316,0.080778947368421,-0.1843136842105263,-0.2573515789473684,-0.1475831578947368,-0.0366652631578947,0.2052526315789473,0.1057915789473684,-0.2236378947368421,0.8901031578947368,0.4342042105263158,0.4230147368421052,0.5190315789473685,0.1208021052631578,0.4052736842105263,0.2137263157894736,0.0333726315789473,0.3832715789473684,0.3012926315789473,0.1614105263157894,0.3043284210526316,0.0185052631578947,0.3551663157894737,0.1714231578947368,0.2306968421052631,0.3023326315789473,0.2226,-0.0023136842105263,0.4623852631578947,0.4095073684210526,0.409,-0.3657768421052632,-0.216458947368421,-0.2467031578947368,-0.3133452631578947,-0.3798821052631578,-0.3132631578947368,-0.138618947368421,-0.3955642105263158,-0.0107578947368421,-0.2838126315789473,0.0226421052631579,-0.3739010526315789,-0.4200315789473685,0.0497684210526315,0.3343536842105263,-0.3478905263157894,-0.2958568421052631,-0.0208042105263157,0.5862694736842106,-0.1827221052631578,0.2212357894736842,1
0.5566968421052632,0.4633536842105263,0.3028757894736842,0.0095578947368421,0.5488673684210527,0.0005557894736842,0.0092273684210526,0.2326694736842105,0.0493157894736841,0.0033052631578947,0.1455136842105263,-0.1977073684210526,-0.2594147368421052,-0.1589052631578947,-0.0551515789473684,0.1826736842105263,0.1170968421052631,-0.2370084210526316,0.7585684210526316,0.4547473684210527,0.4096231578947368,0.5426778947368421,0.12592,0.2880610526315789,0.194197894736842,-0.0026063157894736,0.4983915789473684,0.319778947368421,0.1881326315789473,0.2714547368421052,0.0801663157894736,0.411677894736842,0.271138947368421,0.2533157894736842,0.1933957894736842,-0.0765221052631578,0.4983073684210525,0.3955642105263158,0.2913242105263158,0.4460231578947368,-0.2979431578947368,-0.2626926315789474,-0.2559747368421052,-0.3143410526315789,-0.3942673684210526,-0.3307263157894737,-0.1571031578947368,-0.3452,-0.0169073684210526,-0.2416673684210526,0.0987368421052631,-0.3728526315789473,-0.3912505263157895,0.3407073684210526,0.414541052631579,-0.3499705263157894,-0.2711873684210527,-0.0362442105263157,0.4906526315789474,-0.1960736842105263,0.3292,1
0.4878378947368421,0.4324905263157895,0.2853873684210526,0.0136821052631579,0.4944021052631579,0.0601684210526315,0.0030378947368421,0.1771515789473684,0.0811747368421052,-0.028578947368421,0.1516947368421052,-0.2038905263157894,-0.2686505263157894,-0.1064484210526315,-0.0726378947368421,0.1795810526315789,0.1335326315789474,-0.2257094736842105,0.5601642105263158,0.3869431578947368,0.38288,0.4542631578947368,0.1043494736842104,0.1575431578947368,0.1129957894736842,0.0560021052631579,0.363738947368421,0.2725073684210526,0.1881515789473684,0.2015199999999999,0.1212778947368421,0.4312421052631579,0.2886084210526315,0.2255557894736842,0.1430231578947368,-0.2091557894736841,1.1068357894736842,0.2352210526315789,0.2214084210526316,0.3894505263157894,-0.1612021052631578,-0.283258947368421,-0.196338947368421,-0.3143473684210526,-0.3808673684210526,-0.2855052631578947,-0.178698947368421,-0.2279978947368421,-0.0590673684210526,-0.1994778947368421,0.1131284210526315,-0.3091178947368421,-0.3470357894736842,0.0487599999999999,0.4576884210526316,-0.3180884210526316,-0.2537094736842105,-0.0763136842105263,0.1247263157894736,-0.1960778947368421,0.1945199999999999,1
0.3459663157894737,0.3420252631578947,0.2113936842105263,0.0270505263157894,0.3967705263157895,-0.0344126315789473,0.0020063157894736,0.0918231578947368,0.0020484210526315,-0.0316673684210526,0.0889873684210526,-0.1843621052631579,-0.2748168421052632,-0.0242273684210526,-0.0808484210526315,-0.0558421052631579,0.1612968421052631,-0.2236484210526315,0.3638126315789473,0.2872147368421052,0.3222505263157894,0.3154673684210526,0.0580947368421052,0.1308168421052631,0.0214863157894736,0.1680736842105262,0.0810315789473684,0.1943663157894737,0.1655221052631579,0.1850863157894736,0.0832673684210526,0.4518063157894736,0.1632084210526315,0.1700442105263158,0.0628526315789473,-0.1269094736842105,1.1346105263157893,0.0511999999999999,0.2039305263157894,0.3236842105263158,-0.0317010526315789,-0.2390821052631578,-0.1665326315789473,-0.2875957894736842,-0.3520926315789474,-0.2279536842105263,-0.1848715789473684,-0.1190484210526315,-0.0436610526315789,-0.0946526315789473,0.1234105263157895,-0.2197326315789473,-0.3172294736842105,-0.1033768421052631,0.34668,-0.2594631578947368,-0.2413831578947368,-0.0578168421052631,-0.3111368421052632,-0.08096,-0.0809747368421052,1
0.2318568421052631,0.2361684210526315,0.2010863157894737,-0.0079052631578947,0.2960168421052632,-0.0991978947368421,-0.0216273684210526,0.0178063157894736,0.0544799999999999,-0.0100547368421052,0.0499094736842105,-0.1617326315789473,-0.2717557894736842,-0.0047031578947368,-0.0592610526315789,-0.0434842105263158,0.0934526315789474,-0.2082484210526315,0.2527999999999999,0.1967494736842105,0.2934673684210526,0.2301515789473684,0.0159515789473684,0.2068673684210526,-0.056658947368421,0.2800968421052631,-0.1183894736842105,0.1378442105263158,0.144978947368421,0.1933284210526316,-0.0267221052631578,0.4774884210526315,0.0244105263157894,0.1412631578947368,-0.024538947368421,-0.032338947368421,0.4798063157894738,-0.0906631578947368,0.1905578947368421,0.2589284210526316,0.0464147368421052,-0.1814842105263158,-0.1171810526315789,-0.2485621052631579,-0.3222863157894737,-0.1765726315789473,-0.1725305263157894,-0.06148,-0.0261684210526315,0.0554315789473683,0.0956168421052631,-0.1497978947368421,-0.3192947368421053,0.2584273684210526,0.0794231578947367,-0.1947326315789473,-0.2074505263157894,0.0655178947368421,-0.4982463157894737,0.0660526315789474,-0.3204968421052632,1
0.209258947368421,0.1693242105263157,0.2709978947368421,-0.1055536842105263,0.2466652631578947,-0.7190231578947368,-0.7432799999999999,-0.1343136842105263,0.0411010526315789,0.0382505263157894,-0.0014547368421052,-0.137058947368421,-0.2676421052631579,-0.0417094736842105,-0.057218947368421,-0.324141052631579,-0.0936,-0.1917810526315789,0.2034673684210526,0.2203663157894736,0.2626231578947368,0.2455810526315789,0.0015663157894737,0.312741052631579,-0.0206715789473684,0.3428273684210526,-0.184178947368421,0.1563642105263157,0.1316084210526315,0.2632168421052631,-0.0894442105263157,0.5628105263157894,-0.0516568421052631,0.1402484210526315,-0.0327768421052631,-0.0693305263157895,-0.2952694736842104,-0.121498947368421,0.0980336842105262,0.2270421052631579,0.0710926315789473,-0.1188042105263158,-0.0678273684210526,-0.2135957894736842,-0.2862947368421052,-0.1477726315789473,-0.1365368421052631,-0.051218947368421,-0.0087115789473683,0.2137410526315789,0.0751010526315789,-0.1107494736842105,-0.297698947368421,-1.0768568421052631,-0.9711557894736842,-0.1546568421052631,-0.1704526315789473,0.1724336842105263,-0.3738378947368421,0.1966147368421053,-0.3739157894736842,1
0.25548,0.1662315789473684,0.3491115789473684,-0.2319873684210526,0.2507852631578947,0.0241852631578947,-0.0134210526315789,-0.068517894736842,0.0082021052631578,0.0803831578947368,-0.0374652631578947,-0.1185726315789473,-0.2378442105263158,-0.0653642105263157,-0.0674947368421052,0.14564,0.1345684210526316,-0.1629768421052631,0.2435515789473683,0.2738357894736842,0.2338778947368421,0.324698947368421,-0.0097431578947368,0.3435873684210526,0.0091410526315789,0.3356147368421052,-0.1039936842105262,0.2242063157894736,0.1213242105263157,0.3156568421052631,-0.1027852631578947,0.5977431578947369,-0.0228694736842105,0.1669557894736842,0.0515052631578947,-0.2142778947368421,-0.4844273684210525,-0.0526021052631578,-0.0109242105263158,0.2321810526315789,0.0875452631578947,-0.0509494736842105,0.0030926315789473,-0.1540084210526315,-0.2451915789473684,-0.1230905263157895,-0.0810421052631578,-0.0789536842105263,0.0149747368421052,0.2702736842105263,0.0997515789473684,-0.061378947368421,-0.2267642105263158,0.2399536842105263,0.1431368421052632,-0.1052673684210526,-0.1344568421052631,0.2598063157894736,-0.0808842105263158,0.2942736842105263,-0.2588063157894737,1
0.30384,0.19196,0.4056863157894737,-0.2710526315789474,0.2888063157894737,-0.0251536842105263,0.0030399999999999,-0.0140421052631579,0.1788357894736842,0.0917010526315789,-0.0179221052631579,-0.0825936842105263,-0.184378947368421,-0.0273221052631578,-0.0716168421052631,-0.2233747368421053,0.1335494736842105,-0.1136484210526315,0.2825915789473684,0.3427157894736842,0.1906884210526315,0.386397894736842,-0.0642168421052631,0.2603347368421053,0.0430842105263157,0.2749705263157894,-0.0114989473684209,0.2580968421052632,0.1038463157894736,0.3032905263157894,-0.0534442105263157,0.5443052631578947,0.0038673684210526,0.1813284210526315,0.1995557894736842,-0.2708210526315789,-0.1493178947368419,0.0131494736842105,-0.062338947368421,0.2609894736842105,0.1389726315789473,0.0621557894736842,0.1017915789473684,-0.1118294736842104,-0.1619052631578947,-0.0984084210526315,-0.0028947368421052,-0.0635368421052631,0.092018947368421,0.1941978947368421,0.172738947368421,-0.0295473684210526,-0.1085578947368421,-0.0067578947368421,-0.0059031578947368,-0.0251263157894736,-0.0583936842105263,0.1960715789473684,0.1514610526315789,0.2654821052631578,-0.072757894736842,1
0.3305621052631579,0.2001747368421052,0.3305978947368421,-0.2165768421052632,0.3206821052631579,-0.0261915789473684,0.0133157894736842,0.1319263157894736,0.1223010526315789,0.1461936842105263,0.00368,-0.0373494736842105,-0.1237178947368421,0.0590273684210526,0.0116652631578947,0.0562210526315789,0.2466105263157895,-0.0797136842105263,0.3411978947368421,0.3817978947368421,0.1722042105263158,0.4295894736842105,-0.1207515789473684,0.1976210526315789,0.012218947368421,0.2163557894736842,-0.0032547368421052,0.2827684210526315,0.0658021052631578,0.2704442105263158,-0.0370252631578947,0.4281578947368421,0.0460084210526315,0.1823831578947368,0.2920463157894737,-0.1279263157894736,0.1601157894736841,0.043997894736842,-0.0139978947368421,0.2712484210526316,0.234538947368421,0.242021052631579,0.2148568421052631,-0.0275663157894737,-0.0447494736842105,-0.0500757894736842,0.1142926315789473,-0.0224357894736842,0.2359599999999999,0.0595473684210526,0.3084252631578947,0.0475810526315789,0.0620715789473684,-0.1476252631578947,0.4813347368421052,0.0982421052631579,0.0197284210526315,0.0706526315789473,0.237818947368421,0.2685810526315789,0.0742484210526315,1
0.2935515789473684,0.1754968421052631,0.2545557894736842,-0.0079031578947368,0.3052673684210527,-0.0950694736842105,-0.1316210526315789,0.7795305263157895,0.4851915789473684,0.2222505263157894,0.0530273684210526,0.0089010526315789,-0.0301452631578947,0.1577242105263158,0.1206021052631579,0.4931031578947368,0.2394168421052631,-0.0324252631578947,0.3730863157894737,0.370458947368421,0.1351705263157895,0.4296042105263157,-0.1783536842105263,0.204818947368421,-0.0412210526315789,0.1588021052631578,-0.1194378947368421,0.258098947368421,0.048357894736842,0.2662989473684211,-0.074018947368421,0.35824,0.043938947368421,0.1525494736842105,0.4483263157894737,0.1064252631578947,-0.0228652631578947,-0.0536463157894736,0.0528021052631579,0.2496757894736842,0.3383873684210526,0.4023852631578947,0.3340715789473684,0.03928,0.0611515789473684,0.0424442105263157,0.2376273684210526,0.0721621052631579,0.4436126315789473,-0.0031684210526316,0.4574652631578947,0.1729663157894736,0.2111515789473684,0.1926463157894737,0.1729536842105263,0.2267115789473684,0.0988778947368421,-0.0105263157894736,0.2213368421052631,0.2603347368421053,0.1482757894736842,1
0.2729621052631579,0.1354126315789473,0.1332505263157894,0.1535010526315789,0.2559242105263158,0.0200442105263157,0.072938947368421,0.0764021052631579,0.1901726315789473,0.2952273684210526,0.0900336842105263,0.0520652631578947,0.0191894736842105,0.2265831578947368,0.2110568421052631,0.3245263157894736,0.4553073684210526,-0.0046842105263157,0.3956673684210526,0.3458084210526316,0.1392715789473683,0.4439852631578947,-0.1947957894736842,0.3004147368421053,-0.0771852631578947,0.0652715789473684,-0.2078084210526316,0.2437157894736842,0.0380631578947368,0.3238610526315789,-0.1264231578947368,0.3952463157894736,0.014098947368421,0.1196715789473684,0.623077894736842,0.2020547368421052,-0.523482105263158,-0.16672,0.096978947368421,0.2260273684210526,0.3815368421052632,0.4578947368421052,0.3361726315789474,0.0916905263157894,0.1413347368421053,0.1061747368421052,0.3630147368421053,0.1081199999999999,0.6152484210526316,0.0554315789473683,0.5500105263157895,0.2459557894736841,0.2635578947368421,0.6233852631578948,0.7455200000000001,0.2760694736842105,0.1502926315789473,0.0079663157894736,0.1884610526315789,0.2562084210526316,0.2171410526315789,1
0.2462652631578947,0.0613894736842105,0.0818421052631579,0.1370463157894736,0.1932063157894736,0.0468021052631578,-0.0596673684210526,0.2552778947368421,0.0143621052631578,0.3229978947368421,0.0982442105263158,0.0880357894736842,0.0407536842105263,0.1854484210526316,0.2532252631578947,0.5784273684210526,0.2897915789473684,0.0138021052631578,0.27232,0.3385999999999999,0.1475284210526316,0.4737873684210526,-0.181418947368421,0.400138947368421,-0.1080315789473684,0.0004926315789473,-0.2273726315789473,0.2642673684210526,0.0329347368421052,0.4009768421052631,-0.1593263157894737,0.5165515789473684,0.0017852631578947,0.0960484210526315,0.7094126315789474,0.0560736842105263,-0.7444926315789474,-0.2725957894736842,0.002437894736842,0.2034021052631579,0.2736063157894737,0.2697578947368421,0.144938947368421,0.0937768421052631,0.1557305263157894,0.1554778947368421,0.401098947368421,0.1410210526315789,0.6646526315789473,0.1294231578947368,0.5541094736842105,0.2531494736842105,0.1731221052631579,0.6449389473684211,0.9860736842105264,0.2030778947368421,0.1482168421052631,0.1076863157894736,0.1452842105263158,0.2171557894736842,0.1945284210526315,1
0.2226147368421053,-0.0095094736842105,0.0931726315789474,-0.0870547368421053,0.1171536842105263,0.0961263157894736,0.068818947368421,0.2532189473684211,0.1367052631578947,0.2777578947368421,0.0653431578947368,0.080858947368421,-0.0157726315789473,0.1484505263157894,0.201818947368421,0.4571178947368421,0.4861199999999999,0.0066252631578947,0.04208,0.3088063157894737,0.0940736842105263,0.4861242105263157,-0.17832,0.376498947368421,-0.1573894736842105,-0.1063915789473684,-0.1790315789473684,0.2858526315789473,0.05244,0.4472399999999999,-0.1315810526315789,0.6542863157894737,-0.0095094736842105,0.1063199999999999,0.5994568421052632,-0.2255726315789473,-0.6067642105263157,-0.366138947368421,-0.1661663157894737,0.1797642105263158,-0.0070336842105263,-0.0838442105263157,-0.1716757894736842,0.04236,0.0478105263157895,0.1596105263157894,0.3753726315789473,0.1132484210526315,0.6132147368421053,0.151018947368421,0.4502821052631579,0.1287852631578947,-0.0119305263157894,0.8896042105263158,1.0662736842105265,0.0088084210526315,0.0660042105263158,0.1929915789473684,0.1144421052631579,0.0917452631578947,0.1575178947368421,1
0.1424378947368421,-0.0917536842105263,0.0551326315789473,-0.4365831578947368,0.0307915789473684,0.5381726315789473,0.4974863157894737,0.3559831578947369,0.3546715789473684,0.1903852631578947,0.0088105263157894,0.0849894736842105,-0.0528,0.144338947368421,0.1637936842105263,0.4807747368421052,0.4265263157894737,-0.0365431578947368,-0.26016,0.2399115789473684,0.0200357894736842,0.3884631578947368,-0.2163768421052631,0.1853031578947368,-0.1902821052631578,-0.2153494736842105,-0.1009010526315789,0.2735136842105263,0.0329242105263157,0.4040442105263158,-0.1089768421052631,0.6954294736842106,-0.0300484210526315,0.0878105263157894,0.2797221052631579,-0.43428,-0.4936968421052632,-0.4484147368421053,-0.3347094736842105,0.1221957894736842,-0.3133536842105263,-0.4138126315789474,-0.5478863157894737,0.0115263157894736,-0.0252063157894736,0.1544736842105263,0.3095873684210526,0.120458947368421,0.5546294736842106,0.0873073684210526,0.33208,-0.0295221052631578,-0.1003242105263158,0.8012126315789474,1.2728652631578947,-0.1926884210526316,0.00532,0.1570315789473684,0.0239999999999999,-0.0573157894736841,0.0495494736842105,1
